customer_id,age,annual_income,employment_length_years,total_debt_outstanding,debt_to_income_ratio,credit_utilization_ratio,num_open_accounts,missed_payments_history,loan_amount_requested,loan_purpose,creditworthiness_target
CUST_100293,44,31951.33,9.0,5309.87,0.1662,0.7825,7,1,14169.77,Personal,0
CUST_100294,31,49750.78,4.1,3672.83,0.0738,0.2657,7,1,14353.56,Education,1
CUST_100295,69,97496.57,14.7,77687.16,0.7968,0.2851,4,0,31321.86,Home,1
CUST_100296,28,219828.15,2.3,103626.95,0.4714,0.9238,10,2,134799.74,Car,0
CUST_100297,56,114131.15,25.3,54813.8,0.4803,0.9099,8,0,20328.77,Car,1
CUST_100298,58,35896.52,5.7,24214.87,0.6746,0.0651,3,0,12847.62,Education,1
CUST_100299,60,24770.39,23.0,7474.49,0.3018,0.1714,9,1,22082.62,Personal,1
CUST_100300,40,45246.94,4.4,19706.22,0.4355,0.2869,5,3,15212.66,Home,0
CUST_100301,55,75903.31,11.9,62614.94,0.8249,0.1324,7,0,17353.65,Education,1
CUST_100302,68,45527.76,6.9,26757.53,0.5877,0.3904,5,0,8747.58,Home,1
CUST_100303,45,44702.8,7.2,7733.41,0.173,0.3611,9,0,53089.09,Home,1
CUST_100304,55,96971.2,22.3,15183.89,0.1566,0.1391,6,0,18962.63,Business,1
CUST_100305,45,35181.73,18.0,7508.2,0.2134,0.2625,3,1,20294.52,Personal,1
CUST_100306,49,103409.13,7.4,68598.45,0.6634,0.6695,7,1,68475.4,Car,0
CUST_100307,38,38500.43,7.6,11022.73,0.2863,0.7285,9,3,44700.29,Home,0
CUST_100308,66,32902.97,19.7,2208.15,0.0671,0.986,7,1,35542.09,Home,0
CUST_100309,38,42230.3,12.8,34009.73,0.8053,0.335,2,0,15264.0,Education,1
CUST_100310,22,79681.4,1.3,14802.47,0.1858,0.9234,4,0,15392.16,Education,1
CUST_100311,55,21060.48,16.1,1214.06,0.0576,0.1986,5,0,12251.3,Education,1
CUST_100312,36,24840.49,9.1,5954.4,0.2397,0.8023,6,1,5241.49,Personal,0
CUST_100313,61,151127.45,28.4,35971.81,0.238,0.0684,14,0,159925.49,Home,1
CUST_100314,56,23683.56,3.8,9179.85,0.3876,0.3499,7,0,20703.04,Home,1
CUST_100315,53,52741.44,12.6,41471.22,0.7863,0.3265,12,0,60028.47,Home,1
CUST_100316,24,53964.14,2.9,40653.77,0.7533,0.3072,10,0,39199.4,Home,1
CUST_100317,53,45267.38,20.4,18809.3,0.4155,0.3015,8,0,22672.96,Car,1
CUST_100318,34,61571.41,6.7,23318.32,0.3787,0.5406,2,0,40065.28,Home,1
CUST_100319,41,26751.29,9.9,13215.33,0.494,0.2125,9,0,7406.22,Car,1
CUST_100320,68,51199.86,16.5,12531.84,0.2448,0.3352,6,0,31199.64,Personal,1
CUST_100321,40,35947.1,9.3,3298.07,0.0917,0.0157,3,0,43085.42,Personal,1
CUST_100322,28,63767.64,4.5,51102.07,0.8014,0.1416,6,0,54811.91,Personal,1
CUST_100323,27,21851.1,2.7,4356.22,0.1994,0.3022,11,0,3683.93,Education,1
CUST_100324,23,53070.57,1.8,11076.92,0.2087,0.1246,8,1,47669.8,Personal,1
CUST_100325,37,24220.45,11.9,10365.58,0.428,0.3504,8,0,5103.9,Home,1
CUST_100326,53,29697.95,6.9,13164.82,0.4433,0.3578,7,0,15731.27,Education,1
CUST_100327,68,26106.39,20.0,1690.32,0.0647,0.8848,9,0,25189.41,Education,1
CUST_100328,32,24086.29,4.6,4055.26,0.1684,0.2422,5,0,5802.36,Education,1
CUST_100329,42,93616.81,12.8,33002.16,0.3525,0.2275,7,0,39507.95,Personal,1
CUST_100330,42,30140.83,6.0,17993.61,0.597,0.0551,3,0,9487.99,Business,1
CUST_100331,66,132854.68,25.2,30919.9,0.2327,0.2938,5,0,140441.4,Personal,1
CUST_100332,50,172685.03,21.4,67072.86,0.3884,0.3672,6,0,45365.77,Business,1
CUST_100333,58,53110.76,14.9,26336.35,0.4959,0.3005,8,1,36612.63,Car,1
CUST_100334,58,21944.34,28.0,16696.88,0.7609,0.3386,4,0,8840.2,Home,1
CUST_100335,65,36117.65,35.8,11227.4,0.3109,0.0573,10,0,23764.82,Education,1
CUST_100336,28,86917.34,1.4,13632.69,0.1568,0.8433,4,0,24693.26,Business,1
CUST_100337,47,35605.6,7.1,15716.94,0.4414,0.161,5,0,33231.92,Personal,1
CUST_100338,47,19096.72,20.7,12362.78,0.6474,0.2174,5,1,15419.12,Business,1
CUST_100339,54,51616.5,26.2,7117.29,0.1379,0.7534,12,0,7627.31,Home,1
CUST_100340,41,98929.96,3.5,38557.63,0.3897,0.321,4,0,113009.84,Home,1
CUST_100341,50,86517.35,3.3,5556.85,0.0642,0.608,8,0,93635.21,Home,1
CUST_100342,53,23663.45,7.0,1818.47,0.0768,0.207,5,0,10117.44,Car,1
CUST_100343,48,65268.4,22.3,28480.69,0.4364,0.9886,9,0,27482.46,Home,1
CUST_100344,67,26209.86,10.6,7563.06,0.2886,0.7024,5,0,17012.7,Business,1
CUST_100345,53,26077.47,14.9,18934.48,0.7261,0.9077,9,1,20367.31,Personal,0
CUST_100346,25,108241.94,3.5,57554.78,0.5317,0.101,8,0,45476.72,Home,1
CUST_100347,68,27925.83,5.5,11537.46,0.4131,0.1615,9,0,27224.56,Home,1
CUST_100348,39,28747.64,9.9,10819.13,0.3763,0.0685,6,2,5356.97,Education,1
CUST_100349,24,15029.41,1.2,6730.12,0.4478,0.8522,7,0,8080.11,Business,0
CUST_100350,55,107042.12,24.6,8815.03,0.0824,0.1797,10,0,76148.7,Home,1
CUST_100351,69,85788.64,14.6,65562.65,0.7642,0.9708,7,0,84042.86,Car,1
CUST_100352,37,59417.66,9.9,50424.35,0.8486,0.8142,7,0,62923.24,Home,0
CUST_100353,64,77431.11,25.2,15113.76,0.1952,0.3353,6,0,28560.29,Home,1
CUST_100354,48,22421.94,7.1,3280.47,0.1463,0.1118,9,1,8187.83,Personal,1
CUST_100355,50,42588.89,3.7,7021.29,0.1649,0.51,8,0,21511.26,Personal,1
CUST_100356,49,34469.73,11.2,19951.83,0.5788,0.3118,10,0,19658.47,Business,1
CUST_100357,66,19431.12,13.9,11253.59,0.5792,0.0476,5,2,20077.08,Education,0
CUST_100358,26,44960.37,4.0,32746.41,0.7283,0.8356,9,0,4870.48,Home,1
CUST_100359,55,129075.78,23.1,84087.85,0.6515,0.8556,12,0,110160.51,Car,1
CUST_100360,61,16839.76,17.2,6900.12,0.4098,0.9227,6,0,5760.29,Car,1
CUST_100361,57,30504.75,19.4,16481.24,0.5403,0.1195,8,0,32659.67,Home,1
CUST_100362,44,25467.65,12.6,15296.58,0.6006,0.3121,7,0,11437.07,Car,1
CUST_100363,49,27240.05,19.7,12535.58,0.4602,0.4024,5,1,18831.36,Home,1
CUST_100364,69,122581.56,19.5,52773.91,0.4305,0.7143,8,1,56625.2,Personal,1
CUST_100365,66,43405.87,13.5,24571.11,0.5661,0.7163,5,1,24646.26,Home,1
CUST_100366,51,43256.41,8.9,21454.3,0.496,0.262,9,0,29174.46,Car,1
CUST_100367,55,79328.3,16.6,44832.69,0.5652,0.3919,4,0,73163.79,Home,1
CUST_100368,53,22551.81,13.7,12184.38,0.5403,0.2691,4,0,5250.79,Car,1
CUST_100369,41,45059.86,8.6,28178.51,0.6254,0.7635,3,2,21964.41,Car,0
CUST_100370,52,40294.18,5.2,22735.7,0.5642,0.0642,5,0,32380.43,Education,1
CUST_100371,43,55886.87,13.9,26031.77,0.4658,0.1035,10,2,41785.5,Car,0
CUST_100372,53,362558.83,8.2,215881.1,0.5954,0.2689,5,0,347662.56,Personal,1
CUST_100373,23,81027.72,0.7,33187.79,0.4096,0.7439,8,0,87346.4,Car,0
CUST_100374,38,37827.36,7.0,9204.8,0.2433,0.4583,8,0,7697.15,Business,1
CUST_100375,45,94094.95,6.5,4811.51,0.0511,0.7019,4,0,83295.28,Home,1
CUST_100376,62,23423.25,21.4,11664.11,0.498,0.1979,4,2,9659.91,Home,1
CUST_100377,51,16392.18,11.2,8565.31,0.5225,0.8869,4,0,10319.3,Personal,1
CUST_100378,23,25292.38,1.2,20932.96,0.8276,0.2069,7,0,19994.92,Education,1
CUST_100379,60,33726.26,19.0,11439.36,0.3392,0.1689,7,0,8960.1,Car,1
CUST_100380,66,47154.11,11.2,17225.71,0.3653,0.4661,8,1,22692.85,Car,1
CUST_100381,44,57968.13,5.0,12256.76,0.2114,0.3463,6,0,68036.65,Education,1
CUST_100382,52,123661.43,22.9,13160.97,0.1064,0.5715,7,1,30906.3,Home,1
CUST_100383,67,47087.34,19.0,31465.81,0.6682,0.7478,12,2,9025.05,Personal,0
CUST_100384,42,46306.58,8.5,11564.83,0.2497,0.9388,6,0,47254.85,Car,0
CUST_100385,43,17319.71,2.9,9302.83,0.5371,0.9871,6,2,9936.3,Car,0
CUST_100386,22,16599.1,0.9,9963.09,0.6002,0.2395,7,0,13980.94,Personal,1
CUST_100387,47,51048.99,13.2,21797.38,0.427,0.3773,10,2,22273.08,Education,0
CUST_100388,62,40945.71,20.6,30753.57,0.7511,0.4431,9,0,13032.04,Personal,1
CUST_100389,22,97236.24,1.2,39384.17,0.405,0.1547,13,2,32449.96,Business,0
CUST_100390,46,22882.32,5.8,6359.61,0.2779,0.8323,5,0,7211.32,Business,1
CUST_100391,37,16137.99,4.7,12374.81,0.7668,0.0824,7,1,5997.99,Car,0
CUST_100392,60,41824.09,26.7,30918.52,0.7393,0.7839,5,3,14359.99,Home,0
CUST_100393,53,27200.61,25.2,4929.62,0.1812,0.9592,5,2,27066.44,Home,0
CUST_100394,29,17289.94,1.8,1223.59,0.0708,0.4206,4,0,11871.67,Personal,1
CUST_100395,63,73028.6,19.3,8908.65,0.122,0.6835,8,0,31121.32,Home,1
CUST_100396,68,20324.64,12.0,5675.41,0.2792,0.9533,9,0,9746.92,Car,1
CUST_100397,59,57178.9,5.5,47333.14,0.8278,0.0587,4,1,65960.32,Education,0
CUST_100398,49,29848.34,9.5,14829.04,0.4968,0.4522,8,0,9021.86,Business,1
CUST_100399,62,23574.78,8.4,8218.39,0.3486,0.8875,3,1,25353.02,Home,0
CUST_100400,46,36493.58,15.5,27770.62,0.761,0.1971,9,0,33226.83,Home,1
CUST_100401,55,87751.19,16.6,36198.16,0.4125,0.1762,7,0,67989.42,Home,1
CUST_100402,45,37398.04,5.0,11301.35,0.3022,0.0705,6,0,29413.62,Home,1
CUST_100403,44,77522.0,2.6,62248.28,0.803,0.4509,3,0,43818.06,Business,1
CUST_100404,33,21033.93,8.7,15346.65,0.7296,0.7819,7,0,12257.22,Home,0
CUST_100405,27,81680.95,1.6,59213.36,0.7249,0.3444,7,0,79695.25,Personal,1
CUST_100406,56,27168.44,18.9,12492.8,0.4598,0.3591,9,0,26949.71,Home,1
CUST_100407,65,65909.44,15.1,44920.63,0.6816,0.0677,5,1,48000.09,Home,1
CUST_100408,40,52539.34,10.2,10165.45,0.1935,0.0951,7,2,49673.42,Home,1
CUST_100409,21,134120.21,0.3,68210.64,0.5086,0.9726,8,0,132921.13,Home,0
CUST_100410,28,37046.25,1.3,31010.55,0.8371,0.0996,7,1,17238.44,Home,1
CUST_100411,66,18080.51,11.8,5112.57,0.2828,0.7535,7,0,14205.76,Home,1
CUST_100412,36,15870.36,3.7,10878.84,0.6855,0.7131,6,0,9194.87,Personal,0
CUST_100413,34,93914.09,5.6,41545.97,0.4424,0.4902,5,1,19526.51,Home,1
CUST_100414,32,48474.78,6.7,3967.4,0.0818,0.2308,6,1,39425.13,Home,1
CUST_100415,43,82173.31,6.5,54268.53,0.6604,0.939,6,3,61320.39,Home,0
CUST_100416,35,27020.8,1.6,4994.94,0.1849,0.8691,13,1,5751.58,Personal,0
CUST_100417,48,34046.16,13.0,18901.71,0.5552,0.2301,7,1,6056.61,Home,1
CUST_100418,54,16375.48,17.8,1941.01,0.1185,0.0954,5,0,6134.22,Car,1
CUST_100419,22,161560.4,1.5,130459.04,0.8075,0.4721,6,0,164267.66,Home,0
CUST_100420,52,64600.01,16.4,18306.29,0.2834,0.1866,12,0,10984.88,Car,1
CUST_100421,43,136775.78,9.9,31618.7,0.2312,0.7739,8,0,82941.54,Car,1
CUST_100422,42,28885.22,11.0,4428.37,0.1533,0.9013,9,0,8577.18,Personal,1
CUST_100423,45,57541.58,18.7,46424.65,0.8068,0.4867,9,0,21802.99,Home,1
CUST_100424,42,66064.09,15.0,40928.22,0.6195,0.1583,6,0,62557.16,Car,1
CUST_100425,42,32192.95,7.2,20710.65,0.6433,0.4484,11,0,33341.11,Education,1
CUST_100426,69,99806.72,13.0,44865.48,0.4495,0.4026,7,0,73689.03,Home,1
CUST_100427,62,147323.15,11.9,63316.87,0.4298,0.2782,6,1,154625.69,Home,1
CUST_100428,26,112270.38,2.7,15495.22,0.138,0.93,6,1,117048.66,Education,0
CUST_100429,35,75457.12,9.3,37568.05,0.4979,0.2382,7,0,25932.42,Business,1
CUST_100430,63,29624.5,19.4,7333.05,0.2475,0.9534,6,0,23981.61,Business,1
CUST_100431,57,29883.8,5.5,24854.84,0.8317,0.1766,8,2,28573.73,Education,0
CUST_100432,53,163798.06,20.0,112572.63,0.6873,0.4304,12,2,117469.36,Car,0
CUST_100433,28,15465.2,5.3,5882.86,0.3804,0.5783,4,1,15254.2,Education,1
CUST_100434,64,71653.07,13.3,12257.91,0.1711,0.0859,11,0,56728.79,Personal,1
CUST_100435,64,70125.59,24.9,47563.76,0.6783,0.1361,7,0,28955.04,Home,1
CUST_100436,25,58860.91,2.0,8690.4,0.1476,0.205,7,0,50276.39,Personal,1
CUST_100437,59,222725.15,28.2,44871.77,0.2015,0.1382,5,1,166331.12,Education,1
CUST_100438,24,31820.6,2.8,6975.6,0.2192,0.7846,13,0,25056.99,Home,1
CUST_100439,26,33696.28,2.8,16696.93,0.4955,0.344,7,1,6902.76,Personal,1
CUST_100440,65,18700.33,26.3,12709.59,0.6796,0.7077,6,0,4456.46,Home,1
CUST_100441,52,41317.25,23.0,12455.16,0.3015,0.853,8,0,41156.88,Business,1
CUST_100442,50,28613.54,13.4,3368.84,0.1177,0.2272,7,1,16435.56,Car,1
CUST_100443,67,33929.7,15.0,14305.81,0.4216,0.1539,9,0,11427.69,Personal,1
CUST_100444,55,95964.81,22.0,62232.05,0.6485,0.9568,5,0,19379.46,Home,1
CUST_100445,60,138338.25,10.2,31448.58,0.2273,0.2418,8,0,53840.44,Education,1
CUST_100446,36,24246.02,6.0,5478.14,0.2259,0.3166,11,1,10297.68,Home,1
CUST_100447,33,35971.16,9.2,29056.84,0.8078,0.5839,5,1,42491.31,Home,0
CUST_100448,62,133794.85,25.5,108818.43,0.8133,0.1124,8,0,136197.21,Personal,1
CUST_100449,50,17871.05,11.5,15054.08,0.8424,0.1679,4,0,3329.43,Car,1
CUST_100450,39,19360.86,4.8,13477.63,0.6961,0.7623,9,1,17875.78,Education,0
CUST_100451,37,22995.67,5.9,4611.72,0.2005,0.8263,15,3,16564.32,Personal,0
CUST_100452,39,55697.72,5.7,12230.4,0.2196,0.7769,5,2,19567.9,Car,0
CUST_100453,48,22338.36,6.3,7196.98,0.3222,0.704,11,0,20578.88,Education,0
CUST_100454,46,169998.41,16.1,51765.54,0.3045,0.3957,9,0,22643.2,Personal,1
CUST_100455,57,41634.65,10.2,33941.49,0.8152,0.148,7,0,37666.19,Home,1
CUST_100456,46,46328.45,10.9,31561.68,0.6813,0.4489,5,0,50257.88,Home,1
CUST_100457,43,27745.66,8.5,17457.76,0.6292,0.3438,4,0,29712.1,Education,0
CUST_100458,29,43651.13,7.1,8676.56,0.1988,0.2896,4,1,41450.01,Business,1
CUST_100459,32,63800.43,4.5,49612.52,0.7776,0.9696,11,0,71979.89,Education,0
CUST_100460,21,77595.63,0.2,55271.08,0.7123,0.7405,7,0,68133.64,Personal,0
CUST_100461,21,78084.94,0.2,14126.62,0.1809,0.0438,10,1,66793.93,Education,1
CUST_100462,67,53812.14,24.1,40194.24,0.7469,0.3657,4,1,6931.71,Education,1
CUST_100463,54,120622.28,17.7,32302.41,0.2678,0.0407,4,0,35174.27,Home,1
CUST_100464,52,91522.51,12.6,10497.25,0.1147,0.5034,6,2,87822.4,Personal,0
CUST_100465,68,78670.13,19.3,45271.34,0.5755,0.93,11,0,94188.05,Education,1
CUST_100466,45,17574.51,3.4,10070.96,0.573,0.2968,9,1,15675.15,Business,1
CUST_100467,60,15310.58,18.5,1928.3,0.1259,0.4163,6,0,11296.34,Home,1
CUST_100468,65,25747.12,20.4,7854.97,0.3051,0.2252,6,0,7769.48,Home,1
CUST_100469,21,64015.23,0.2,54044.96,0.8443,0.0124,4,0,73150.43,Home,1
CUST_100470,36,38834.9,2.8,23019.05,0.5927,0.209,3,0,31639.03,Personal,1
CUST_100471,59,38167.99,7.3,24200.8,0.6341,0.1333,10,0,24348.97,Personal,1
CUST_100472,25,112165.68,0.9,24713.89,0.2203,0.2877,7,0,117496.44,Personal,1
CUST_100473,42,116662.64,11.6,13185.87,0.113,0.2263,9,0,133999.91,Education,1
CUST_100474,49,122947.06,6.9,33382.75,0.2715,0.1947,6,0,62494.39,Home,1
CUST_100475,23,31951.5,0.8,7959.72,0.2491,0.804,11,0,21323.27,Car,1
CUST_100476,32,67856.76,2.7,16125.16,0.2376,0.3581,8,1,15377.17,Personal,1
CUST_100477,46,29262.77,20.0,5975.56,0.2042,0.2821,7,0,33823.1,Car,1
CUST_100478,36,24516.34,11.2,12498.54,0.5098,0.191,7,0,5706.02,Personal,1
CUST_100479,57,24185.23,9.7,7557.47,0.3125,0.7833,3,0,27134.15,Home,1
CUST_100480,42,33842.13,7.2,23901.88,0.7063,0.1209,6,0,10495.78,Car,1
CUST_100481,49,40292.01,7.2,7943.89,0.1972,0.739,9,0,44307.21,Car,1
CUST_100482,34,94990.01,6.2,40057.44,0.4217,0.2068,4,1,56760.03,Business,0
CUST_100483,48,20746.93,3.2,1264.03,0.0609,0.9823,8,2,15586.59,Car,0
CUST_100484,25,74748.56,2.8,32541.48,0.4353,0.293,10,1,10403.67,Home,1
CUST_100485,67,49115.53,21.9,4649.8,0.0947,0.0656,6,0,26219.12,Home,1
CUST_100486,69,30282.03,35.7,25200.06,0.8322,0.4526,10,0,19463.25,Home,1
CUST_100487,50,45549.98,6.5,31086.66,0.6825,0.2051,4,0,5027.42,Education,1
CUST_100488,66,31046.65,30.5,13725.39,0.4421,0.6613,9,0,25673.79,Personal,1
CUST_100489,25,55794.45,3.3,6654.6,0.1193,0.5525,9,0,57065.72,Business,1
CUST_100490,32,40599.85,2.3,21272.55,0.524,0.3038,8,0,5166.66,Education,1
CUST_100491,36,23082.53,6.1,15165.48,0.657,0.0938,7,0,14814.12,Education,1
CUST_100492,46,20578.11,5.7,4168.59,0.2026,0.2711,3,0,2821.35,Education,1
CUST_100493,46,50603.62,7.2,25532.9,0.5046,0.1002,5,2,53671.38,Business,0
CUST_100494,68,119715.51,13.6,83964.71,0.7014,0.2863,13,1,33148.89,Car,1
CUST_100495,41,33968.85,10.3,22575.64,0.6646,0.6421,7,3,5583.71,Education,0
CUST_100496,59,74422.82,15.1,51529.89,0.6924,0.1268,4,3,77657.81,Business,0
CUST_100497,56,63369.61,27.5,47746.39,0.7535,0.1699,6,1,37322.07,Home,1
CUST_100498,53,135677.56,6.2,108561.81,0.8001,0.526,11,0,27807.1,Home,1
CUST_100499,50,92411.85,23.4,34600.56,0.3744,0.8972,7,0,75104.11,Personal,1
CUST_100500,57,52624.78,9.7,26576.32,0.505,0.2562,10,0,46107.7,Car,1
CUST_100501,43,63155.12,14.7,43105.11,0.6825,0.238,4,0,45798.08,Home,1
CUST_100502,30,117896.03,3.4,71646.81,0.6077,0.1623,7,0,54861.91,Education,1
CUST_100503,25,37951.08,1.0,32122.41,0.8464,0.2985,7,1,21515.78,Car,1
CUST_100504,56,32806.72,25.2,1999.31,0.0609,0.1792,8,0,37738.39,Car,1
CUST_100505,54,15489.15,10.8,5175.03,0.3341,0.0786,7,0,10653.4,Car,1
CUST_100506,51,93834.24,17.4,25787.75,0.2748,0.3479,11,0,50366.95,Home,1
CUST_100507,30,87645.91,5.0,22775.02,0.2599,0.3255,11,1,77041.73,Education,1
CUST_100508,39,19964.5,8.2,4552.38,0.228,0.2845,11,0,3668.94,Car,1
CUST_100509,52,53702.07,14.3,33150.24,0.6173,0.2557,6,0,22514.63,Education,1
CUST_100510,21,43061.41,0.6,5072.96,0.1178,0.2663,9,0,15033.6,Home,1
CUST_100511,25,20686.54,0.8,13307.38,0.6433,0.4742,8,0,17544.54,Home,1
CUST_100512,65,192338.06,25.5,116314.65,0.6047,0.9061,7,0,147004.76,Home,1
CUST_100513,24,25875.79,2.9,6485.59,0.2506,0.9279,7,2,24203.7,Car,0
CUST_100514,36,18132.05,2.2,4574.12,0.2523,0.6623,9,0,10325.29,Personal,1
CUST_100515,44,55657.11,4.8,30783.31,0.5531,0.7056,6,0,16215.02,Home,1
CUST_100516,36,75422.59,9.6,49759.06,0.6597,0.3026,5,0,22710.53,Personal,1
CUST_100517,22,16484.16,0.8,12382.71,0.7512,0.8023,8,1,17827.3,Home,0
CUST_100518,69,63377.03,18.7,46373.71,0.7317,0.1984,5,0,11558.93,Personal,1
CUST_100519,48,49195.99,5.5,40434.5,0.8219,0.5307,3,0,37070.75,Personal,0
CUST_100520,52,19904.77,14.6,10253.1,0.5151,0.1076,7,0,7063.02,Personal,1
CUST_100521,47,23521.88,5.1,18274.72,0.7769,0.8691,8,3,7896.43,Personal,0
CUST_100522,40,52767.16,8.7,36768.72,0.6968,0.7811,7,0,10988.67,Home,0
CUST_100523,44,30816.83,15.2,23597.5,0.7657,0.0194,4,0,36277.86,Car,1
CUST_100524,32,140357.68,3.4,8323.39,0.0593,0.9504,16,1,23451.44,Home,0
CUST_100525,55,91852.08,15.3,75568.76,0.8227,0.2108,6,1,24113.62,Car,0
CUST_100526,53,199881.44,26.2,85713.98,0.4288,0.2167,7,2,100277.47,Car,1
CUST_100527,53,28529.72,19.2,19644.04,0.6885,0.2845,8,0,17157.12,Education,1
CUST_100528,63,172382.45,29.6,26161.33,0.1518,0.8798,5,0,197529.47,Education,1
CUST_100529,57,40392.87,14.4,14814.2,0.3668,0.1508,3,0,14782.45,Car,1
CUST_100530,32,34213.78,7.7,9140.85,0.2672,0.2058,7,0,30555.5,Personal,1
CUST_100531,23,17324.76,0.4,4908.57,0.2833,0.3645,4,3,14241.43,Home,0
CUST_100532,21,17439.38,0.2,2591.57,0.1486,0.225,6,0,11671.21,Personal,1
CUST_100533,53,67996.14,8.0,47230.87,0.6946,0.773,5,0,26699.82,Home,0
CUST_100534,60,42556.12,15.3,2442.46,0.0574,0.2403,5,0,11588.05,Car,1
CUST_100535,30,26558.59,6.9,7967.69,0.3,0.9699,8,3,7812.81,Personal,0
CUST_100536,63,57832.84,14.7,10960.97,0.1895,0.4078,10,0,27794.12,Car,1
CUST_100537,64,28117.51,24.6,14655.72,0.5212,0.8743,6,0,7052.85,Personal,1
CUST_100538,49,53784.5,17.3,13629.1,0.2534,0.0766,6,0,64457.43,Car,1
CUST_100539,33,35027.32,6.6,9008.98,0.2572,0.8485,6,0,20680.05,Personal,0
CUST_100540,32,93062.87,4.2,41010.06,0.4407,0.5106,6,0,64482.26,Business,1
CUST_100541,51,92340.31,15.6,52832.62,0.5722,0.3135,10,1,71850.26,Personal,1
CUST_100542,66,44197.98,15.6,6499.04,0.147,0.3177,9,0,13938.38,Home,1
CUST_100543,22,34441.97,0.3,6558.07,0.1904,0.7103,12,2,21696.0,Home,0
CUST_100544,55,35263.27,27.8,8736.12,0.2477,0.0618,6,1,5965.82,Car,1
CUST_100545,43,88729.2,4.3,73556.38,0.829,0.6871,10,0,103465.68,Business,0
CUST_100546,37,32899.38,2.6,12097.83,0.3677,0.2362,7,1,20401.18,Car,1
CUST_100547,46,25553.96,18.6,13522.95,0.5292,0.5756,3,1,3389.18,Home,1
CUST_100548,28,18982.08,2.5,4617.09,0.2432,0.5729,8,0,14407.05,Business,1
CUST_100549,49,43289.62,16.1,19149.93,0.4424,0.9729,12,0,9096.26,Personal,1
CUST_100550,46,44611.58,8.6,4875.84,0.1093,0.0925,9,0,43227.67,Personal,1
CUST_100551,30,97722.47,3.7,7602.19,0.0778,0.1855,7,0,112252.94,Home,1
CUST_100552,46,26252.28,7.4,11156.87,0.425,0.4744,12,0,29093.2,Home,1
CUST_100553,54,36583.62,11.6,13496.7,0.3689,0.188,8,2,20873.22,Car,1
CUST_100554,61,89356.89,15.9,14252.8,0.1595,0.6371,10,0,78977.39,Personal,1
CUST_100555,27,93081.07,4.2,55856.19,0.6001,0.0783,5,1,25260.77,Car,1
CUST_100556,24,36847.54,1.8,31111.22,0.8443,0.5542,11,0,6752.89,Home,0
CUST_100557,65,42655.44,34.2,15633.96,0.3665,0.2332,6,3,42790.06,Car,0
CUST_100558,31,31262.11,1.4,17183.12,0.5496,0.3334,8,0,27031.87,Car,1
CUST_100559,49,136339.85,13.1,111850.59,0.8204,0.9857,6,0,149669.39,Personal,0
CUST_100560,56,20683.2,18.3,14793.2,0.7152,0.3152,7,0,22876.59,Business,1
CUST_100561,45,137144.0,18.6,57715.92,0.4208,0.1052,5,0,66104.56,Home,1
CUST_100562,41,66821.57,2.8,42765.24,0.64,0.4395,11,1,30103.99,Home,0
CUST_100563,56,49126.79,18.1,7492.23,0.1525,0.4562,10,0,28792.77,Personal,1
CUST_100564,30,16494.19,7.0,7582.1,0.4597,0.3312,4,2,13727.3,Home,0
CUST_100565,57,44047.2,10.0,12035.82,0.2732,0.0732,9,0,4646.46,Home,1
CUST_100566,29,38572.05,6.4,6901.73,0.1789,0.2981,10,0,26540.37,Education,1
CUST_100567,44,22911.24,2.7,8958.86,0.391,0.8688,4,1,2788.39,Car,1
CUST_100568,55,63073.73,21.4,9764.55,0.1548,0.0907,7,2,37575.64,Personal,1
CUST_100569,69,174555.45,36.9,106337.1,0.6092,0.1667,6,3,33253.96,Home,1
CUST_100570,55,52168.54,19.6,21649.53,0.415,0.5766,5,1,37479.89,Car,0
CUST_100571,68,71448.03,19.6,33931.79,0.4749,0.2962,7,0,31844.52,Education,1
CUST_100572,56,18190.77,4.7,3039.69,0.1671,0.8328,6,0,11402.08,Car,1
CUST_100573,38,39332.08,13.4,6364.61,0.1618,0.8079,4,0,45368.12,Home,1
CUST_100574,69,20566.67,21.0,10627.46,0.5167,0.2338,4,0,9770.52,Home,1
CUST_100575,59,57696.14,4.7,48349.82,0.838,0.158,8,0,51419.49,Education,1
CUST_100576,52,140479.26,18.7,17840.93,0.127,0.2122,9,0,119635.53,Home,1
CUST_100577,44,63782.34,10.5,17768.81,0.2786,0.3836,6,0,67342.68,Car,1
CUST_100578,43,18596.07,4.3,13864.62,0.7456,0.628,9,1,8700.22,Car,0
CUST_100579,52,34709.44,8.0,3742.29,0.1078,0.7804,8,0,5611.99,Education,1
CUST_100580,57,50999.23,5.4,38285.56,0.7507,0.8724,12,0,59551.48,Home,0
CUST_100581,32,38228.38,6.0,17945.5,0.4694,0.7384,6,1,19060.4,Car,0
CUST_100582,69,95713.14,26.2,36046.85,0.3766,0.281,10,1,29969.15,Car,1
CUST_100583,33,90853.02,5.9,27050.98,0.2977,0.4896,7,0,100439.06,Home,1
CUST_100584,43,57584.15,15.5,16566.6,0.2877,0.305,5,0,17832.18,Personal,1
CUST_100585,45,36039.27,17.6,10618.68,0.2946,0.9758,5,0,24565.5,Personal,1
CUST_100586,55,28267.02,18.6,21421.95,0.7578,0.4958,6,1,26318.04,Personal,0
CUST_100587,61,20035.9,4.5,12603.31,0.629,0.7528,3,0,18114.79,Home,0
